Workbook,Worksheet,Cell,ParameterName,DisplayedValue,RawValue,Formula,DataType,Units,Comment,ValidationRule,FormulaError,NamedRange,ExternalLink
Calc_10006_023.xls,Channel Loc,$F$33,ROOF_CHAN_6_ARRAY_SPACING,5.300,5.3,"=IF('Excel Calcs'!B142=0,0,'Excel Calcs'!H69)",Number,in,Part: ,,,ROOF_CHAN_6_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$34,ROOF_CHAN_7_Z_LOC,0.750,0.75,='Excel Calcs'!B9-('Excel Calcs'!H6/2),Number,in,Part:  | Notes: ,,,ROOF_CHAN_7_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$34,ROOF_CHAN_7_ARRAY_OFFSET,175.000,175.0,=FLOOR_CHAN_5_X_ARRAY_OFFSET,Number,in,Part: ,,,ROOF_CHAN_7_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$34,ROOF_CHAN_7_ARRAY_QTY,2.000,2.0,=FLOOR_CHAN_5_X_ARRAY_QTY,Number,ul,Part: ,,,ROOF_CHAN_7_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$34,ROOF_CHAN_7_ARRAY_SPACING,1.690,1.6900000000000004,=FLOOR_CHAN_5_X_ARRAY_SPACING,Number,in,Part: ,,,ROOF_CHAN_7_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$35,ROOF_CHAN_8_Z_LOC,#REF!,-2146826265,"=IF('Excel Calcs'!#REF!=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part:  | Notes: ,,#REF!,ROOF_CHAN_8_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$35,ROOF_CHAN_8_ARRAY_OFFSET,#REF!,-2146826265,"=IF(ROOF_CHAN_8_Z_LOC=0,0,'Excel Calcs'!E45+'Excel Calcs'!B4+'Excel Calcs'!H12)",Number,in,Part: ,,#REF!,ROOF_CHAN_8_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$35,ROOF_CHAN_8_ARRAY_QTY,#REF!,-2146826265,"=IF(ROOF_CHAN_8_Z_LOC=0,0,IF(ROOF_CHAN_8_X_ARRAY_SPACING=0,1,'Excel Calcs'!H13))",Number,ul,Part: ,,#REF!,ROOF_CHAN_8_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$35,ROOF_CHAN_8_ARRAY_SPACING,#REF!,-2146826265,"=IF(ROOF_CHAN_8_Z_LOC=0,0,'Excel Calcs'!H14)",Number,in,Part: ,,#REF!,ROOF_CHAN_8_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$36,ROOF_CHAN_9_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_9_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$36,ROOF_CHAN_9_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_9_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$36,ROOF_CHAN_9_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_9_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$36,ROOF_CHAN_9_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_9_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$37,ROOF_CHAN_10_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_10_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$37,ROOF_CHAN_10_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_10_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$37,ROOF_CHAN_10_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_10_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$37,ROOF_CHAN_10_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_10_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$38,ROOF_CHAN_11_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_11_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$38,ROOF_CHAN_11_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_11_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$38,ROOF_CHAN_11_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_11_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$38,ROOF_CHAN_11_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_11_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$39,ROOF_CHAN_12_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_12_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$39,ROOF_CHAN_12_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_12_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$39,ROOF_CHAN_12_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_12_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$39,ROOF_CHAN_12_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_12_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$40,ROOF_CHAN_13_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_13_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$40,ROOF_CHAN_13_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_13_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$40,ROOF_CHAN_13_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_13_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$40,ROOF_CHAN_13_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_13_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$41,ROOF_CHAN_14_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_14_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$41,ROOF_CHAN_14_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_14_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$41,ROOF_CHAN_14_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_14_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$41,ROOF_CHAN_14_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_14_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$42,ROOF_CHAN_15_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,ROOF_CHAN_15_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$42,ROOF_CHAN_15_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_15_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$42,ROOF_CHAN_15_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,ROOF_CHAN_15_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$42,ROOF_CHAN_15_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,ROOF_CHAN_15_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$45,LEFT_HAND_CHAN_1_Z_LOC,0.750,0.75,=FLOOR_CHAN_5_Z_LOC,Number,in,Part: 091-30102-462 | Notes: ,,,LEFT_HAND_CHAN_1_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$45,LEFT_HAND_CHAN_1_ARRAY_OFFSET,1.895,1.89499,='Excel Calcs'!E16,Number,in,Part: 091-30102-462,,,LEFT_HAND_CHAN_1_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$45,LEFT_HAND_CHAN_1_ARRAY_QTY,22.000,22.0,='Excel Calcs'!E17,Number,ul,Part: 091-30102-462,,,LEFT_HAND_CHAN_1_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$45,LEFT_HAND_CHAN_1_ARRAY_SPACING,5.429,5.428571428571429,='Excel Calcs'!E18,Number,in,Part: 091-30102-462,,,LEFT_HAND_CHAN_1_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$46,LEFT_HAND_CHAN_2_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_2_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$46,LEFT_HAND_CHAN_2_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_2_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$46,LEFT_HAND_CHAN_2_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_2_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$46,LEFT_HAND_CHAN_2_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_2_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$47,LEFT_HAND_CHAN_3_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_3_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$47,LEFT_HAND_CHAN_3_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_3_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$47,LEFT_HAND_CHAN_3_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_3_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$47,LEFT_HAND_CHAN_3_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_3_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$48,LEFT_HAND_CHAN_4_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_4_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$48,LEFT_HAND_CHAN_4_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_4_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$48,LEFT_HAND_CHAN_4_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_4_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$48,LEFT_HAND_CHAN_4_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_4_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$49,LEFT_HAND_CHAN_5_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_5_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$49,LEFT_HAND_CHAN_5_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_5_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$49,LEFT_HAND_CHAN_5_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_5_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$49,LEFT_HAND_CHAN_5_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_5_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$50,LEFT_HAND_CHAN_6_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_6_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$50,LEFT_HAND_CHAN_6_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_6_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$50,LEFT_HAND_CHAN_6_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_6_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$50,LEFT_HAND_CHAN_6_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_6_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$51,LEFT_HAND_CHAN_7_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_7_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$51,LEFT_HAND_CHAN_7_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_7_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$51,LEFT_HAND_CHAN_7_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_7_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$51,LEFT_HAND_CHAN_7_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_7_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$52,LEFT_HAND_CHAN_8_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_8_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$52,LEFT_HAND_CHAN_8_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_8_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$52,LEFT_HAND_CHAN_8_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_8_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$52,LEFT_HAND_CHAN_8_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_8_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$53,LEFT_HAND_CHAN_9_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_9_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$53,LEFT_HAND_CHAN_9_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_9_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$53,LEFT_HAND_CHAN_9_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_9_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$53,LEFT_HAND_CHAN_9_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_9_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$54,LEFT_HAND_CHAN_10_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,LEFT_HAND_CHAN_10_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$54,LEFT_HAND_CHAN_10_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_10_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$54,LEFT_HAND_CHAN_10_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,LEFT_HAND_CHAN_10_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$54,LEFT_HAND_CHAN_10_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,LEFT_HAND_CHAN_10_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$57,RIGHT_HAND_CHAN_1_Z_LOC,0.750,0.75,=FLOOR_CHAN_4_Z_LOC,Number,in,Part: 091-30102-461 | Notes: ,,,RIGHT_HAND_CHAN_1_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$57,RIGHT_HAND_CHAN_1_ARRAY_OFFSET,1.895,1.89499,='Excel Calcs'!E16,Number,in,Part: 091-30102-461,,,RIGHT_HAND_CHAN_1_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$57,RIGHT_HAND_CHAN_1_ARRAY_QTY,22.000,22.0,='Excel Calcs'!E51,Number,ul,Part: 091-30102-461,,,RIGHT_HAND_CHAN_1_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$57,RIGHT_HAND_CHAN_1_ARRAY_SPACING,5.429,5.428571428571429,='Excel Calcs'!E52,Number,in,Part: 091-30102-461,,,RIGHT_HAND_CHAN_1_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$58,RIGHT_HAND_CHAN_2_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_2_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$58,RIGHT_HAND_CHAN_2_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_2_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$58,RIGHT_HAND_CHAN_2_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_2_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$58,RIGHT_HAND_CHAN_2_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_2_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$59,RIGHT_HAND_CHAN_3_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_3_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$59,RIGHT_HAND_CHAN_3_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_3_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$59,RIGHT_HAND_CHAN_3_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_3_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$59,RIGHT_HAND_CHAN_3_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_3_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$60,RIGHT_HAND_CHAN_4_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_4_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$60,RIGHT_HAND_CHAN_4_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_4_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$60,RIGHT_HAND_CHAN_4_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_4_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$60,RIGHT_HAND_CHAN_4_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_4_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$61,RIGHT_HAND_CHAN_5_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_5_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$61,RIGHT_HAND_CHAN_5_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_5_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$61,RIGHT_HAND_CHAN_5_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_5_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$61,RIGHT_HAND_CHAN_5_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_5_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$62,RIGHT_HAND_CHAN_6_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_6_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$62,RIGHT_HAND_CHAN_6_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_6_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$62,RIGHT_HAND_CHAN_6_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_6_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$62,RIGHT_HAND_CHAN_6_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_6_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$63,RIGHT_HAND_CHAN_7_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_7_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$63,RIGHT_HAND_CHAN_7_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_7_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$63,RIGHT_HAND_CHAN_7_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_7_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$63,RIGHT_HAND_CHAN_7_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_7_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$64,RIGHT_HAND_CHAN_8_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_8_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$64,RIGHT_HAND_CHAN_8_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_8_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$64,RIGHT_HAND_CHAN_8_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_8_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$64,RIGHT_HAND_CHAN_8_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_8_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$65,RIGHT_HAND_CHAN_9_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_9_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$65,RIGHT_HAND_CHAN_9_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_9_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$65,RIGHT_HAND_CHAN_9_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_9_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$65,RIGHT_HAND_CHAN_9_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_9_Y_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$66,RIGHT_HAND_CHAN_10_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,RIGHT_HAND_CHAN_10_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$66,RIGHT_HAND_CHAN_10_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_10_Y_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$66,RIGHT_HAND_CHAN_10_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,RIGHT_HAND_CHAN_10_Y_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$66,RIGHT_HAND_CHAN_10_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,RIGHT_HAND_CHAN_10_Y_ARRAY_SPACING,No
